,ts_pct,trb_pct,ast_pct,ows,dws,ws_per_48,mp_per_g,fg_per_g,fga_per_g,fg_pct,efg_pct,ast_per_g,pts_per_g
Delaney Rudd,0.467,5.7,28.5,-0.2,0.5,0.028,8.3,1.2,2.9,0.399,0.428,1.7,3.0
Corey Crowder,0.475,7.1,7.2,0.1,0.3,0.053,6.4,0.8,2.2,0.384,0.442,0.3,2.2
Isaac Austin,0.515,17.6,6.7,0.1,0.2,0.112,3.6,0.7,1.5,0.457,0.457,0.2,2.0
Bob Thornton,0.254,18.8,0.0,0.0,0.0,-0.288,3.0,0.5,3.5,0.143,0.143,0.0,2.0
Sean Elliott,0.564,7.7,10.0,5.0,3.4,0.13,38.0,6.3,12.7,0.494,0.506,2.6,16.3
David Robinson,0.597,17.7,11.3,7.0,6.9,0.26,37.7,8.7,15.8,0.551,0.552,2.7,23.2
Rod Strickland,0.507,7.0,33.8,2.3,2.9,0.123,36.0,5.3,11.6,0.455,0.459,8.6,13.8
Willie Anderson,0.499,8.7,23.2,0.7,2.6,0.083,33.1,5.5,12.0,0.455,0.465,5.3,13.1
Terry Cummings,0.52,16.0,7.7,3.2,3.2,0.145,30.7,7.3,15.0,0.488,0.491,1.5,17.3
Avery Johnson,0.553,4.1,29.4,0.1,0.6,0.066,23.2,2.8,5.4,0.509,0.514,5.0,6.8
Antoine Carr,0.534,10.1,5.1,1.5,2.5,0.102,23.0,4.4,9.0,0.49,0.491,0.8,10.9
Vinnie Johnson,0.446,7.4,15.3,-0.3,1.5,0.042,22.5,3.4,8.3,0.405,0.424,2.4,8.0
Tom Garrick,0.49,6.0,22.9,-0.1,0.5,0.05,19.7,2.3,4.9,0.473,0.473,3.3,5.2
Trent Tucker,0.562,4.9,9.2,0.6,0.5,0.127,17.3,2.5,5.4,0.465,0.539,1.1,6.5
Sidney Green,0.479,16.6,4.4,0.0,1.9,0.079,14.1,1.8,4.3,0.427,0.427,0.5,4.6
Paul Pressey,0.422,6.8,24.2,-0.7,1.0,0.019,13.6,1.1,2.9,0.373,0.382,2.5,2.7
Jud Buechler,0.486,8.6,10.5,0.0,0.2,0.089,12.7,1.4,2.7,0.5,0.5,1.0,3.0
Donald Royal,0.533,9.4,6.4,0.7,0.8,0.105,12.0,1.3,3.0,0.449,0.449,0.6,4.2
Greg Sutton,0.473,4.3,21.7,-0.8,0.8,-0.006,9.0,1.4,3.6,0.388,0.442,1.4,3.7
Tony Massenburg,0.2,0.0,0.0,0.0,0.0,-0.247,9.0,1.0,5.0,0.2,0.2,0.0,2.0
Sean Higgins,0.415,12.1,15.0,-0.1,0.1,0.0,6.0,0.7,2.5,0.267,0.267,0.7,2.5
Morlon Wiley,0.6,4.2,12.3,0.0,0.0,0.162,4.3,1.0,1.7,0.6,0.6,0.3,2.0
Tom Copa,0.525,14.9,3.3,0.0,0.2,0.078,4.0,0.7,1.2,0.55,0.55,0.1,1.5
Steve Bardo,,54.6,0.0,0.0,0.0,0.424,1.0,0.0,0.0,,,0.0,0.0
Hakeem Olajuwon,0.553,17.8,9.9,4.2,5.6,0.178,37.7,8.4,16.8,0.502,0.502,2.2,21.6
Otis Thorpe,0.619,15.7,12.8,5.6,3.2,0.14,37.3,6.8,11.5,0.592,0.592,3.0,17.3
Vernon Maxwell,0.514,5.0,18.9,1.7,2.1,0.069,33.8,6.3,15.2,0.413,0.479,4.1,17.2
Kenny Smith,0.557,3.6,30.9,3.4,1.7,0.089,33.8,5.3,11.2,0.475,0.504,6.9,14.0
Buck Johnson,0.492,7.9,10.4,0.3,2.0,0.05,27.5,3.6,7.9,0.458,0.459,2.0,8.6
Sleepy Floyd,0.478,5.0,22.1,-0.3,1.2,0.025,20.3,3.5,8.6,0.406,0.433,2.9,9.1
Larry Smith,0.537,17.8,5.4,0.2,0.9,0.069,17.8,1.1,2.0,0.543,0.543,0.7,2.3
Matt Bullard,0.546,9.7,8.9,1.3,1.0,0.089,16.0,2.6,5.6,0.459,0.53,0.9,6.4
Avery Johnson,0.497,3.2,31.2,0.0,0.6,0.042,15.8,2.1,4.5,0.464,0.471,3.4,5.1
Carl Herrera,0.529,9.7,7.1,-0.1,0.6,0.045,13.2,1.9,3.7,0.516,0.516,0.6,4.4
Tree Rollins,0.595,13.7,2.8,0.8,0.9,0.119,11.8,0.8,1.5,0.535,0.535,0.3,2.0
John Turner,0.472,12.6,5.0,-0.4,0.3,-0.021,8.2,1.0,2.3,0.439,0.439,0.3,2.8
Dave Jamerson,0.471,6.3,14.2,-0.1,0.3,0.029,7.9,1.6,4.0,0.414,0.435,0.7,4.0
Gerald Henderson,0.44,3.3,20.8,-0.1,0.0,-0.092,4.3,0.5,1.4,0.364,0.364,0.6,1.5
Kennard Winchester,0.333,0.0,0.0,0.0,0.0,-0.047,4.3,0.3,0.8,0.333,0.333,0.0,0.5
Dan Godfread,,0.0,0.0,0.0,0.0,-0.005,2.0,0.0,0.0,,,0.0,0.0
Dikembe Mutombo,0.54,17.3,8.6,1.3,3.6,0.086,38.3,6.0,12.2,0.493,0.493,2.2,16.6
Greg Anderson,0.486,18.2,4.1,-0.6,3.6,0.052,34.1,4.7,10.4,0.456,0.456,1.0,11.5
Reggie Williams,0.528,8.3,15.0,3.7,2.9,0.121,32.4,7.4,15.8,0.471,0.493,2.9,18.2
Mark Macon,0.415,5.1,10.7,-3.1,2.3,-0.016,30.3,4.4,11.7,0.375,0.377,2.2,10.6
Winston Garland,0.505,4.6,27.6,1.3,1.6,0.063,28.3,4.3,9.6,0.444,0.45,5.3,10.8
Marcus Liberty,0.498,10.9,5.9,1.0,1.5,0.076,20.4,3.7,8.3,0.443,0.457,0.8,9.3
Mahmoud Abdul-Rauf,0.469,4.0,21.0,-0.2,0.8,0.018,19.0,4.4,10.4,0.421,0.44,2.4,10.3
Todd Lichti,0.521,5.4,9.3,0.5,0.8,0.053,17.3,2.5,5.5,0.46,0.461,1.1,6.6
Joe Wolf,0.415,11.1,7.1,-0.7,0.9,0.01,17.3,1.5,4.1,0.361,0.363,0.9,3.8
Walter Davis,0.514,5.1,16.0,1.0,0.5,0.095,16.1,4.0,8.8,0.459,0.465,1.5,9.9
Jerome Lane,0.289,16.8,12.2,-0.3,0.1,-0.077,15.7,1.1,4.4,0.25,0.25,1.4,3.1
Scott Hastings,0.465,12.5,7.9,-0.1,0.4,0.04,10.5,0.4,1.3,0.34,0.34,0.7,1.5
Kevin Brooks,0.494,7.8,6.1,0.0,0.2,0.025,7.3,1.2,2.6,0.443,0.454,0.3,2.8
Steve Scheffler,0.622,12.9,0.0,0.1,0.0,0.159,6.6,0.6,1.0,0.571,0.571,0.0,1.7
Anthony Cook,0.615,15.9,2.5,0.2,0.2,0.155,5.2,0.7,1.1,0.6,0.6,0.1,1.5
Derek Harper,0.512,4.0,28.0,2.3,1.2,0.075,34.6,6.9,15.6,0.443,0.472,5.7,17.7
Rolando Blackman,0.538,5.0,14.0,3.1,0.7,0.072,33.7,7.1,15.5,0.461,0.489,2.7,18.3
Terry Davis,0.528,16.6,4.0,1.3,1.8,0.069,31.6,3.8,7.8,0.482,0.482,0.8,10.2
Fat Lever,0.452,9.7,19.0,0.5,0.8,0.07,28.5,4.4,11.3,0.387,0.411,3.5,11.2
Rodney McCray,0.491,11.8,15.7,1.0,1.5,0.057,28.1,3.6,8.3,0.436,0.456,2.9,9.0
Herb Williams,0.464,11.8,7.6,-1.0,1.9,0.02,27.2,4.9,11.3,0.431,0.432,1.3,11.5
Mike Iuzzolino,0.591,4.1,22.8,1.8,0.3,0.081,24.6,3.1,6.8,0.451,0.534,3.7,9.3
James Donaldson,0.517,14.5,4.6,0.7,0.8,0.072,22.6,2.4,5.2,0.471,0.471,0.7,6.2
Doug Smith,0.444,12.2,12.2,-0.8,1.6,0.023,22.5,3.8,9.2,0.415,0.415,1.7,8.8
Donald Hodge,0.541,13.8,5.8,0.7,0.8,0.069,20.7,3.2,6.4,0.497,0.497,0.8,8.4
Tracy Moore,0.494,5.6,9.8,0.2,0.4,0.039,18.6,3.1,7.7,0.4,0.446,1.1,8.5
Randy White,0.461,12.3,4.7,-0.4,0.8,0.019,15.7,2.2,5.9,0.38,0.385,0.5,6.4
Brad Davis,0.497,4.1,21.9,-0.1,0.2,0.012,13.0,1.2,2.6,0.442,0.471,2.0,2.8
Brian Howard,0.557,8.5,7.1,0.4,0.2,0.09,11.8,2.0,3.9,0.519,0.524,0.5,4.9
Tom Garrick,0.28,5.1,37.2,-0.1,0.1,-0.004,10.5,0.7,2.8,0.235,0.235,2.8,1.7
Brian Quinnett,0.364,10.6,5.4,-0.3,0.2,-0.054,9.1,1.0,3.4,0.294,0.324,0.3,2.7
João Vianna,0.5,0.0,32.7,0.0,0.0,-0.065,9.0,1.0,2.0,0.5,0.5,2.0,2.0
Pooh Richardson,0.504,5.7,36.1,3.1,1.0,0.068,35.6,7.2,15.4,0.466,0.487,8.4,16.5
Doug West,0.56,5.6,16.6,4.2,0.3,0.086,31.8,5.8,11.2,0.518,0.52,3.5,14.0
Tony Campbell,0.515,6.5,14.8,1.9,0.6,0.048,31.3,6.8,14.6,0.464,0.469,2.9,16.8
Tyrone Corbin,0.478,11.1,14.0,0.0,0.2,0.028,31.3,5.2,12.9,0.401,0.401,3.0,14.4
Sam Mitchell,0.49,12.1,6.2,1.1,1.2,0.051,26.2,3.7,8.8,0.423,0.425,1.1,10.1
Thurl Bailey,0.5,12.6,5.0,0.7,1.4,0.055,25.0,4.6,10.4,0.448,0.448,0.8,11.7
Gerald Glass,0.464,7.9,15.0,-0.4,0.7,0.008,24.3,5.1,11.6,0.44,0.449,2.3,11.5
Felton Spencer,0.495,16.2,4.7,0.7,1.2,0.064,24.3,2.3,5.4,0.426,0.426,0.9,6.6
Randy Breuer,0.48,13.2,10.6,0.7,1.0,0.07,17.6,2.4,5.1,0.468,0.468,1.3,5.4
Luc Longley,0.494,14.3,7.3,-0.9,1.1,0.009,15.0,1.7,3.8,0.458,0.458,0.8,4.3
Tellis Frank,0.581,10.2,7.9,0.2,0.1,0.102,14.0,1.8,3.3,0.545,0.545,0.8,4.6
Scott Brooks,0.519,5.0,27.2,1.5,0.6,0.095,13.2,2.0,4.6,0.447,0.489,2.5,5.1
Mark Randall,0.509,9.1,10.0,0.3,0.1,0.052,9.6,1.5,3.3,0.457,0.469,0.7,3.7
Tod Murphy,0.516,14.1,3.4,0.1,0.3,0.044,9.1,0.8,1.7,0.488,0.494,0.2,2.1
Tom Garrick,0.397,4.4,21.4,-0.2,0.1,-0.059,7.5,0.7,2.2,0.333,0.348,1.2,1.9
Myron Brown,0.75,7.2,38.6,0.0,0.0,0.032,5.8,1.0,1.5,0.667,0.75,1.5,2.3
Clyde Drexler,0.56,9.9,29.9,8.3,4.5,0.223,36.2,9.1,19.4,0.47,0.509,6.7,25.0
Terry Porter,0.575,5.0,24.9,7.0,3.5,0.182,34.0,6.4,13.8,0.461,0.518,5.8,18.1
Jerome Kersey,0.502,13.5,13.3,2.4,4.4,0.128,33.2,5.2,11.1,0.467,0.468,3.2,12.6
Buck Williams,0.651,15.3,5.8,5.4,3.8,0.175,31.5,4.3,7.0,0.604,0.604,1.4,11.3
Kevin Duckworth,0.497,12.2,6.3,0.3,3.0,0.071,27.1,4.4,9.6,0.461,0.461,1.2,10.7
Clifford Robinson,0.508,10.7,9.4,1.0,3.6,0.104,25.9,4.9,10.4,0.466,0.467,1.7,12.4
Danny Ainge,0.534,5.1,18.4,3.1,2.0,0.155,19.7,3.7,8.3,0.442,0.5,2.5,9.7
Mark Bryant,0.512,13.7,6.8,0.9,1.2,0.125,14.3,1.7,3.5,0.48,0.48,0.7,4.1
Alaa Abdelnaby,0.533,15.2,4.7,0.6,1.5,0.11,13.2,2.5,5.1,0.493,0.493,0.4,6.1
Robert Pack,0.506,5.9,21.0,0.0,1.1,0.058,12.4,1.6,3.8,0.423,0.423,1.9,4.6
Wayne Cooper,0.443,16.0,7.9,0.1,0.6,0.096,9.8,1.0,2.3,0.427,0.427,0.6,2.2
Ennis Whatley,0.534,5.5,21.0,0.3,0.3,0.134,9.1,0.9,2.2,0.412,0.412,1.5,3.0
Danny Young,0.487,3.7,19.8,0.1,0.2,0.109,7.4,0.9,2.2,0.4,0.438,1.1,2.5
Lamont Strothers,0.363,3.2,9.2,-0.1,0.0,-0.158,4.3,1.0,3.0,0.333,0.333,0.3,2.5
Chris Mullin,0.586,7.4,12.2,8.1,2.7,0.155,41.3,10.2,19.6,0.524,0.544,3.5,25.6
Tim Hardaway,0.537,5.1,33.3,7.2,2.0,0.132,41.1,9.1,19.7,0.461,0.501,10.0,23.4
Billy Owens,0.555,13.9,9.8,3.3,2.3,0.107,31.4,5.9,11.1,0.525,0.526,2.4,14.3
Šarūnas Marčiulionis,0.607,5.4,16.0,4.9,1.4,0.144,29.4,6.8,12.7,0.538,0.54,3.4,18.9
Tyrone Hill,0.568,17.2,3.1,2.1,2.3,0.114,23.0,3.1,5.9,0.522,0.522,0.6,8.2
Rod Higgins,0.538,8.7,5.2,1.0,0.3,0.121,21.4,3.5,8.4,0.412,0.491,0.9,10.2
Mario Elie,0.615,7.4,12.7,3.4,1.1,0.127,21.2,2.8,5.4,0.521,0.548,2.2,7.8
Vincent Askew,0.554,8.5,15.4,2.0,0.8,0.092,18.7,2.4,4.7,0.509,0.511,2.4,6.2
Victor Alexander,0.561,13.6,3.1,1.1,1.4,0.09,16.9,3.0,5.7,0.529,0.529,0.4,7.4
Chris Gatling,0.602,16.3,3.5,1.2,0.8,0.156,11.3,2.2,3.8,0.568,0.568,0.3,5.7
Alton Lister,0.545,17.2,6.0,0.1,0.4,0.071,11.3,1.7,3.0,0.557,0.557,0.5,3.9
Jaren Jackson,0.507,10.1,7.5,0.0,0.0,0.046,10.8,2.2,4.6,0.478,0.478,0.6,5.2
Tom Tolbert,0.434,9.7,8.1,-0.3,0.2,-0.005,8.9,0.9,2.5,0.384,0.395,0.6,2.6
Jud Buechler,0.379,12.7,9.6,-0.1,0.2,0.024,8.1,0.7,2.2,0.303,0.303,0.7,1.9
Jim Petersen,0.484,14.6,6.3,0.1,0.2,0.087,6.3,0.7,1.5,0.45,0.45,0.3,1.6
Kenny Battle,0.61,8.3,11.2,0.1,0.0,0.111,5.8,1.0,1.6,0.615,0.615,0.5,2.3
Tony Massenburg,0.669,29.8,0.0,0.1,0.0,0.201,3.1,0.7,1.1,0.625,0.625,0.0,2.3
Mike Smrek,,18.2,0.0,0.0,0.0,0.054,1.5,0.0,0.0,,,0.0,0.0
Billy Thompson,,0.0,0.0,0.0,0.0,-0.014,1.0,0.0,0.0,,,0.0,0.0
Jeff Hornacek,0.592,7.3,19.3,7.8,3.8,0.181,38.0,7.8,15.3,0.512,0.546,5.1,20.1
Kevin Johnson,0.561,5.5,40.6,7.0,2.9,0.165,37.2,6.9,14.4,0.479,0.484,10.7,19.7
Dan Majerle,0.551,9.3,13.6,6.2,3.6,0.165,34.8,6.7,14.1,0.478,0.516,3.3,17.3
Tim Perry,0.556,12.2,7.4,2.7,3.0,0.11,31.0,5.2,9.9,0.523,0.525,1.7,12.3
Tom Chambers,0.501,11.3,10.7,1.9,2.5,0.109,28.2,6.2,14.3,0.431,0.44,2.1,16.3
Andrew Lang,0.568,15.3,2.8,2.2,3.5,0.14,24.3,3.1,5.9,0.522,0.522,0.5,7.7
Mark West,0.65,14.2,2.0,2.1,1.8,0.131,17.5,2.4,3.8,0.632,0.632,0.3,6.1
Negele Knight,0.51,4.0,24.2,0.0,0.5,0.04,15.0,2.5,5.2,0.475,0.484,2.7,5.8
Kurt Rambis,0.5,15.3,12.2,0.0,0.6,0.079,13.6,1.4,2.9,0.463,0.463,1.3,3.2
Steve Burtt,0.509,5.2,24.0,0.1,0.4,0.067,11.5,2.4,5.2,0.463,0.466,1.9,6.0
Cedric Ceballos,0.537,11.5,10.5,0.5,0.7,0.085,11.3,2.8,5.7,0.482,0.484,0.8,7.2
Jerrod Mustaf,0.52,14.6,11.3,0.0,0.8,0.075,10.5,1.8,3.7,0.477,0.477,0.9,4.5
Ed Nealy,0.608,12.1,9.5,0.8,0.6,0.142,9.7,1.2,2.3,0.512,0.595,0.7,3.1
Ricky Pierce,0.561,5.1,14.7,6.5,1.4,0.142,34.1,7.9,16.7,0.475,0.487,3.1,21.7
Derrick McKey,0.554,8.8,9.9,2.4,1.5,0.107,33.8,5.5,11.6,0.472,0.488,2.3,14.9
Gary Payton,0.478,6.7,27.5,1.6,2.3,0.074,31.5,4.1,9.1,0.451,0.453,6.2,9.4
Benoit Benjamin,0.517,15.2,5.9,-0.3,2.5,0.054,30.8,5.6,11.7,0.478,0.478,1.2,14.0
Michael Cage,0.583,17.1,5.1,4.4,3.2,0.148,30.0,3.7,6.6,0.566,0.566,1.1,8.8
Eddie Johnson,0.528,7.1,10.9,4.5,1.1,0.114,29.2,6.6,14.4,0.459,0.47,2.0,17.1
Shawn Kemp,0.567,21.2,7.3,3.6,3.0,0.177,28.3,5.7,11.2,0.504,0.504,1.3,15.5
Nate McMillan,0.492,8.8,29.2,1.5,2.2,0.109,22.9,2.5,5.6,0.437,0.47,5.0,6.0
Dana Barros,0.586,3.5,14.0,2.9,0.7,0.132,17.7,3.2,6.6,0.483,0.567,1.7,8.3
Tony Brown,0.477,8.0,11.5,0.3,0.3,0.073,11.5,1.8,4.6,0.394,0.431,0.9,4.8
Quintin Dailey,0.352,7.1,5.4,-0.3,0.1,-0.124,8.9,0.8,3.4,0.243,0.243,0.4,2.8
Marty Conlon,0.521,10.4,4.3,0.0,0.2,0.037,8.5,1.1,2.2,0.475,0.475,0.3,2.7
Bart Kofoed,0.512,6.3,28.6,0.1,0.1,0.036,5.4,0.6,1.2,0.472,0.481,1.2,1.5
Rich King,0.485,13.3,7.8,0.0,0.2,0.046,5.3,0.7,1.8,0.38,0.38,0.3,2.2
Ron Harper,0.51,7.9,20.0,1.1,4.4,0.085,38.3,6.9,15.8,0.44,0.465,5.1,18.2
Danny Manning,0.577,10.8,15.8,5.3,4.5,0.162,35.4,7.9,14.6,0.542,0.542,3.5,19.3
Doc Rivers,0.518,4.9,19.9,1.5,2.4,0.113,28.1,3.8,9.0,0.424,0.448,3.9,10.9
Charles Smith,0.543,12.8,6.6,2.2,2.3,0.162,26.7,5.1,11.0,0.466,0.466,1.1,14.6
Gary Grant,0.492,5.0,37.0,0.0,2.9,0.069,26.3,3.5,7.6,0.462,0.475,6.9,7.8
Ken Norman,0.505,12.4,9.7,1.2,2.8,0.095,26.1,5.2,10.7,0.49,0.492,1.6,12.1
Olden Polynice,0.549,16.3,3.5,1.9,2.6,0.118,24.1,3.2,6.2,0.519,0.519,0.6,8.1
Loy Vaught,0.517,16.9,6.2,1.5,2.6,0.117,21.4,3.4,7.0,0.492,0.495,0.9,7.6
Danny Young,0.493,4.1,22.8,0.6,0.9,0.086,20.2,1.9,4.9,0.391,0.437,3.5,5.3
James Edwards,0.531,7.8,5.5,1.3,1.5,0.094,20.0,3.5,7.5,0.465,0.465,0.7,9.7
Tharon Mayes,0.589,1.4,9.4,0.0,0.0,0.041,13.3,0.7,1.7,0.4,0.5,1.0,3.0
Tony Brown,0.506,6.1,9.1,0.0,0.3,0.064,11.5,1.8,4.0,0.438,0.478,0.7,4.7
David Rivers,0.431,8.7,22.6,-0.3,0.2,-0.035,8.1,0.7,2.0,0.333,0.333,1.4,2.0
Bo Kimble,0.449,6.4,9.0,-0.2,0.3,0.023,8.1,1.3,3.3,0.396,0.414,0.5,3.3
Elliot Perry,0.409,5.9,28.2,-0.3,0.2,-0.097,6.6,0.6,1.5,0.4,0.4,1.4,1.3
Lanard Copeland,0.335,8.1,14.9,-0.2,0.1,-0.116,4.8,0.7,2.3,0.304,0.304,0.5,1.6
LeRon Ellis,0.368,13.0,1.4,-0.4,0.2,-0.1,3.6,0.6,1.7,0.34,0.34,0.0,1.5
James Worthy,0.49,8.2,20.3,1.4,1.6,0.07,39.0,8.3,18.6,0.447,0.451,4.7,19.9
Sedale Threatt,0.54,4.7,30.3,4.7,2.6,0.114,37.4,6.2,12.7,0.489,0.499,7.2,15.1
Sam Perkins,0.538,13.6,9.3,5.0,2.4,0.153,37.0,5.7,12.7,0.45,0.459,2.2,16.5
A.C. Green,0.556,14.9,6.0,5.8,2.9,0.145,35.4,4.7,9.8,0.476,0.483,1.4,13.6
Byron Scott,0.537,6.6,13.4,3.9,2.1,0.107,32.7,5.6,12.3,0.458,0.485,2.8,14.9
Vlade Divac,0.553,14.4,9.5,0.4,1.5,0.09,27.2,4.4,8.8,0.495,0.503,1.7,11.3
Elden Campbell,0.491,12.8,4.6,0.9,2.4,0.085,23.2,2.7,6.1,0.448,0.448,0.7,7.1
Terry Teagle,0.493,6.5,12.3,0.2,1.0,0.038,19.5,4.4,9.8,0.452,0.453,1.4,10.7
Tony Smith,0.435,5.3,20.0,-0.5,0.6,0.008,13.0,1.8,4.5,0.399,0.399,1.7,4.4
Rory Sparrow,0.417,3.3,24.6,-0.5,0.2,-0.029,11.2,1.4,3.4,0.399,0.406,1.9,3.0
Chucky Brown,0.496,11.4,9.2,-0.1,0.3,0.029,10.6,1.5,3.3,0.466,0.466,0.6,3.8
Cliff Robinson,0.475,13.9,17.4,0.0,0.1,0.052,8.7,1.2,3.0,0.407,0.407,1.0,3.2
Demetrius Calip,0.285,4.9,28.2,-0.2,0.0,-0.134,8.3,0.6,2.6,0.222,0.25,1.7,1.6
Jack Haley,0.393,13.7,2.5,-0.7,0.4,-0.034,8.0,0.6,1.7,0.369,0.369,0.1,1.6
Keith Owens,0.357,10.7,5.4,-0.1,0.1,0.014,4.0,0.5,1.6,0.281,0.281,0.2,1.3
Mitch Richmond,0.548,5.6,21.3,3.4,1.5,0.076,38.7,8.6,18.3,0.468,0.503,5.1,22.5
Lionel Simmons,0.505,11.8,17.6,0.8,3.5,0.071,37.1,6.8,14.9,0.454,0.454,4.3,17.1
Spud Webb,0.54,4.4,29.5,2.5,1.6,0.072,35.4,5.8,13.1,0.445,0.482,7.1,16.0
Wayman Tisdale,0.529,10.0,6.6,1.6,1.8,0.064,35.0,7.3,14.5,0.5,0.5,1.5,16.6
Carl Thomas,0.466,0.0,4.7,0.0,0.0,-0.027,31.0,5.0,12.0,0.417,0.458,1.0,12.0
Anthony Bonner,0.484,11.4,7.6,-0.2,1.9,0.035,28.9,3.7,8.3,0.447,0.448,1.6,9.4
Duane Causwell,0.575,13.6,3.5,1.3,2.6,0.081,28.6,3.1,5.7,0.549,0.549,0.7,8.0
Bob Hansen,0.444,5.4,3.4,0.0,0.0,0.033,20.0,2.0,4.5,0.444,0.444,0.5,4.0
Dennis Hopson,0.528,8.5,12.4,1.1,1.0,0.077,18.9,4.0,8.6,0.465,0.475,1.5,10.7
Dwayne Schintzius,0.45,15.9,7.0,-0.1,0.4,0.045,12.1,1.5,3.5,0.427,0.427,0.6,3.3
Pete Chilcutt,0.478,12.3,6.6,0.0,0.7,0.042,11.8,1.6,3.6,0.452,0.456,0.6,3.6
Jim Les,0.543,4.8,27.1,0.9,0.4,0.086,11.5,1.2,3.1,0.385,0.503,2.3,3.7
Randy Brown,0.494,7.0,15.7,-0.2,0.5,0.028,9.6,1.4,3.0,0.456,0.456,1.1,3.4
Stephen Thompson,0.386,12.8,13.7,-0.1,0.1,0.024,4.2,0.7,1.9,0.382,0.382,0.4,1.6
Steve Scheffler,0.97,10.8,0.0,0.1,0.0,0.407,3.8,0.5,0.5,1.0,1.0,0.0,2.3
Les Jepsen,0.433,18.6,1.6,0.0,0.1,0.057,2.8,0.3,0.8,0.375,0.375,0.0,0.8
