,ts_pct,trb_pct,ast_pct,ows,dws,ws_per_48,mp_per_g,fg_per_g,fga_per_g,fg_pct,efg_pct,ast_per_g,pts_per_g
Terance Mann,0.619,8.3,14.0,2.8,1.5,0.111,23.1,3.4,6.5,0.519,0.593,2.3,8.8
John Wall,0.498,6.8,35.3,-0.4,0.7,0.02,22.2,4.1,9.9,0.408,0.457,5.2,11.4
Nicolas Batum,0.594,9.8,9.4,1.7,1.9,0.101,21.9,2.1,4.9,0.42,0.583,1.6,6.1
Luke Kennard,0.623,6.4,7.1,0.5,0.6,0.07,20.7,2.8,6.0,0.464,0.604,1.1,7.8
Mason Plumlee,0.761,19.5,12.3,1.2,0.6,0.19,19.9,2.8,3.8,0.727,0.727,1.7,7.5
Bones Hyland,0.518,10.4,27.6,0.2,0.3,0.094,18.9,3.9,9.8,0.401,0.496,3.4,10.8
Robert Covington,0.584,11.9,10.2,0.7,1.2,0.117,16.2,2.1,4.8,0.445,0.563,1.2,6.0
Amir Coffey,0.498,4.7,11.2,0.1,0.3,0.033,12.5,1.1,2.9,0.386,0.424,1.1,3.4
Brandon Boston Jr.,0.515,6.8,12.5,0.0,0.2,0.04,11.3,2.3,5.5,0.418,0.467,0.9,6.5
Moussa Diabaté,0.546,14.4,2.8,0.2,0.2,0.105,8.9,1.1,2.1,0.511,0.521,0.2,2.7
Jason Preston,0.489,9.9,30.9,0.0,0.1,0.021,8.9,1.3,2.9,0.439,0.5,1.9,2.9
Moses Brown,0.607,27.0,2.2,0.7,0.4,0.185,8.5,1.8,2.8,0.635,0.635,0.1,4.6
Xavier Moon,0.389,8.4,35.7,0.0,0.0,-0.03,5.0,0.8,2.3,0.333,0.389,1.3,1.8
Stephen Curry,0.656,9.7,30.0,5.8,2.0,0.192,34.7,10.0,20.2,0.493,0.614,6.3,29.4
Klay Thompson,0.576,6.9,11.0,1.2,1.9,0.066,33.0,7.9,18.1,0.436,0.556,2.4,21.9
Andrew Wiggins,0.564,8.6,10.5,1.0,1.3,0.091,32.2,6.8,14.3,0.473,0.557,2.3,17.1
Draymond Green,0.592,12.6,27.8,1.6,3.1,0.098,31.5,3.4,6.5,0.527,0.57,6.8,8.5
Jordan Poole,0.573,5.0,22.5,1.4,1.9,0.063,30.0,6.7,15.6,0.43,0.514,4.5,20.4
Donte DiVincenzo,0.593,9.4,17.3,1.9,2.3,0.106,26.3,3.3,7.5,0.435,0.574,3.5,9.4
Kevon Looney,0.639,21.4,13.8,5.9,2.8,0.212,23.9,3.0,4.7,0.63,0.63,2.5,7.0
Jonathan Kuminga,0.597,9.1,12.7,1.0,1.4,0.084,20.8,3.9,7.4,0.525,0.579,1.9,9.9
Anthony Lamb,0.61,9.9,10.5,1.2,1.2,0.096,19.3,2.4,5.1,0.471,0.588,1.5,6.7
Ty Jerome,0.594,5.3,22.1,1.4,0.7,0.124,18.1,2.6,5.4,0.488,0.56,3.0,6.9
Gary Payton II,0.682,14.7,9.6,0.3,0.2,0.191,16.0,2.4,4.0,0.607,0.679,1.1,5.7
Andre Iguodala,0.521,8.3,20.3,0.0,0.1,0.044,14.1,0.9,1.9,0.467,0.5,2.4,2.1
JaMychal Green,0.65,14.1,8.9,1.2,1.0,0.133,14.0,2.4,4.4,0.54,0.623,0.9,6.4
Moses Moody,0.603,7.1,8.2,0.7,0.6,0.076,13.0,1.7,3.6,0.476,0.584,0.8,4.8
James Wiseman,0.655,15.3,8.0,0.5,0.3,0.144,12.5,2.8,4.5,0.628,0.633,0.7,6.9
Patrick Baldwin Jr.,0.546,9.7,6.9,-0.1,0.3,0.029,7.3,1.4,3.5,0.394,0.541,0.4,3.9
Ryan Rollins,0.508,10.6,12.4,-0.3,0.1,-0.218,5.2,0.6,1.7,0.35,0.425,0.5,1.9
Lester Quinones,0.654,9.2,14.2,-0.1,0.0,-0.103,4.5,0.5,1.3,0.4,0.6,0.5,2.5
LeBron James,0.583,12.5,33.5,3.2,2.4,0.138,35.5,11.1,22.2,0.5,0.549,6.8,28.9
Anthony Davis,0.627,19.7,13.0,5.5,3.4,0.226,34.0,9.7,17.2,0.563,0.573,2.6,25.9
D'Angelo Russell,0.61,5.1,28.8,0.9,0.4,0.118,30.9,6.3,13.0,0.484,0.588,6.1,17.4
Dennis Schröder,0.545,4.4,20.1,1.3,1.5,0.068,30.1,4.1,9.8,0.415,0.472,4.5,12.6
Austin Reaves,0.687,5.6,15.7,4.1,1.4,0.142,28.8,4.0,7.7,0.529,0.616,3.4,13.0
Russell Westbrook,0.496,11.5,38.5,-1.2,1.9,0.023,28.7,5.8,14.0,0.417,0.46,7.5,15.9
Patrick Beverley,0.548,6.2,12.1,0.5,1.3,0.071,26.9,2.2,5.4,0.402,0.517,2.6,6.4
Troy Brown Jr.,0.561,8.9,6.6,1.0,2.0,0.075,24.5,2.6,6.1,0.43,0.545,1.3,7.1
Jarred Vanderbilt,0.598,14.8,8.8,0.6,0.9,0.118,24.0,2.8,5.4,0.529,0.564,1.6,7.2
Malik Beasley,0.521,7.4,7.0,-0.5,0.6,0.012,23.9,4.0,10.3,0.392,0.515,1.2,11.1
Lonnie Walker IV,0.57,4.5,7.0,0.8,1.0,0.066,23.2,4.2,9.4,0.448,0.534,1.1,11.7
Rui Hachimura,0.553,11.2,4.4,0.5,0.7,0.081,22.4,3.8,7.9,0.485,0.525,0.7,9.6
Thomas Bryant,0.712,17.1,5.0,2.7,1.2,0.211,21.4,4.8,7.3,0.654,0.691,0.7,12.1
Wenyen Gabriel,0.626,15.0,4.8,1.5,1.3,0.132,15.1,2.3,3.8,0.596,0.615,0.5,5.5
Kendrick Nunn,0.503,5.6,9.3,-0.6,0.4,-0.021,13.5,2.6,6.4,0.406,0.488,0.9,6.7
Max Christie,0.566,7.8,5.1,0.1,0.5,0.058,12.5,1.1,2.6,0.415,0.538,0.5,3.1
Juan Toscano-Anderson,0.558,8.9,8.6,0.0,0.4,0.055,12.2,1.1,2.2,0.5,0.53,0.8,2.7
Matt Ryan,0.459,5.8,4.0,-0.1,0.1,-0.014,10.8,1.3,4.1,0.306,0.439,0.3,3.9
Mo Bamba,0.518,24.9,6.0,-0.1,0.2,0.054,9.8,1.2,3.0,0.407,0.5,0.4,3.7
Damian Jones,0.6,16.7,2.9,0.2,0.3,0.117,8.0,0.9,1.7,0.541,0.541,0.2,2.5
Sterling Brown,0.0,17.8,9.4,0.0,0.1,0.04,6.0,0.0,1.0,0.0,0.0,0.5,0.0
Cole Swider,0.5,9.1,12.0,0.0,0.0,0.08,5.9,0.4,1.3,0.333,0.5,0.6,1.3
Scotty Pippen Jr.,0.439,6.7,8.2,-0.1,0.0,-0.017,5.3,0.7,2.0,0.333,0.375,0.3,2.3
Davon Reed,0.694,7.9,19.2,0.1,0.0,0.208,3.4,0.4,0.5,0.75,0.875,0.5,1.0
Jacob Gilyard,0.5,5.2,19.4,0.0,0.1,0.079,41.0,1.0,3.0,0.333,0.5,7.0,3.0
Ja Morant,0.557,9.7,41.1,3.4,2.6,0.148,31.9,9.3,19.9,0.466,0.504,8.1,26.2
Desmond Bane,0.606,8.4,20.8,3.5,2.3,0.151,31.7,7.8,16.2,0.479,0.568,4.4,21.5
Dillon Brooks,0.494,5.8,11.7,-0.8,2.4,0.034,30.3,5.4,13.6,0.396,0.468,2.6,14.3
Jaren Jackson Jr.,0.613,12.6,5.0,2.8,3.8,0.177,28.4,6.6,13.0,0.506,0.567,1.0,18.6
Steven Adams,0.564,22.7,11.2,1.3,2.1,0.144,27.0,3.7,6.3,0.597,0.597,2.3,8.6
Luke Kennard,0.758,6.7,12.1,1.7,0.6,0.189,24.6,3.8,7.1,0.526,0.743,2.3,11.3
Tyus Jones,0.546,5.5,28.8,3.4,2.3,0.141,24.3,3.9,8.9,0.438,0.523,5.2,10.3
Santi Aldama,0.591,11.7,7.6,2.1,2.4,0.13,21.8,3.2,6.8,0.47,0.56,1.3,9.0
John Konchar,0.542,11.0,8.2,1.0,2.5,0.111,20.8,1.9,4.4,0.431,0.525,1.4,5.1
Brandon Clarke,0.682,15.1,9.5,2.7,1.8,0.199,19.5,4.1,6.2,0.656,0.658,1.3,10.0
Xavier Tillman Sr.,0.621,13.8,10.9,2.3,1.9,0.171,19.3,3.1,5.0,0.614,0.621,1.6,7.0
David Roddy,0.519,8.1,6.1,-0.3,1.4,0.043,18.0,2.6,6.0,0.429,0.506,0.8,6.7
Ziaire Williams,0.511,7.5,8.2,-0.5,0.6,0.011,15.2,2.3,5.3,0.429,0.492,0.9,5.7
Danny Green,0.409,4.9,5.6,-0.1,0.0,-0.061,14.3,1.0,3.7,0.273,0.409,0.7,3.0
Jake LaRavia,0.531,8.1,6.2,0.0,0.5,0.054,11.8,1.1,2.7,0.389,0.516,0.6,3.0
Kennedy Chandler,0.44,7.2,26.4,-0.1,0.4,0.044,7.8,1.0,2.3,0.422,0.434,1.6,2.2
Kenneth Lofton Jr.,0.572,15.4,18.1,0.3,0.2,0.145,7.3,2.0,3.9,0.527,0.559,0.8,5.0
Vince Williams Jr.,0.367,7.6,4.8,-0.3,0.2,-0.049,7.0,0.8,2.7,0.3,0.35,0.3,2.0
CJ McCollum,0.541,7.0,25.1,1.5,2.8,0.078,35.3,7.8,17.9,0.437,0.515,5.7,20.9
Brandon Ingram,0.582,9.1,28.1,1.8,1.7,0.108,34.2,9.0,18.6,0.484,0.522,5.8,24.7
Zion Williamson,0.652,12.0,24.4,2.3,1.2,0.18,33.0,9.8,16.2,0.608,0.615,4.6,26.0
Trey Murphy III,0.65,6.5,6.4,4.8,2.8,0.15,31.0,4.9,10.1,0.484,0.61,1.4,14.5
Herbert Jones,0.567,7.8,11.1,1.5,2.7,0.104,29.6,3.6,7.6,0.469,0.525,2.5,9.8
Jonas Valančiūnas,0.61,23.1,11.1,2.8,3.0,0.142,24.9,5.6,10.3,0.547,0.57,1.8,14.1
Naji Marshall,0.539,8.8,14.4,0.5,2.0,0.068,23.3,3.2,7.4,0.433,0.49,2.5,9.1
Josh Richardson,0.55,6.0,9.2,0.1,0.7,0.071,23.2,2.7,6.4,0.419,0.53,1.6,7.5
Jose Alvarado,0.525,6.1,19.9,0.1,1.7,0.066,21.5,3.3,8.0,0.411,0.496,3.0,9.0
Larry Nance Jr.,0.649,14.5,11.7,2.8,2.1,0.171,21.2,2.9,4.7,0.61,0.633,1.8,6.8
Dyson Daniels,0.503,10.2,16.4,-0.1,1.4,0.061,17.7,1.5,3.5,0.418,0.483,2.3,3.8
Devonte' Graham,0.545,5.0,18.7,0.9,0.9,0.105,15.3,1.6,4.4,0.368,0.511,2.2,5.3
Jaxson Hayes,0.605,12.3,7.7,0.6,0.9,0.118,13.0,1.8,3.3,0.551,0.561,0.7,5.0
Willy Hernangómez,0.61,22.3,10.7,0.8,0.8,0.171,12.1,2.3,4.4,0.527,0.536,0.9,6.9
Kira Lewis Jr.,0.584,8.0,14.0,0.3,0.3,0.122,9.4,1.6,3.5,0.455,0.54,0.9,4.6
Garrett Temple,0.535,5.9,10.6,0.1,0.2,0.094,6.5,0.7,1.8,0.4,0.522,0.5,2.0
Dereon Seabron,0.4,4.7,0.0,0.0,0.0,-0.034,2.4,0.4,1.0,0.4,0.4,0.0,0.8
Kyrie Irving,0.634,7.6,27.8,2.5,0.6,0.198,38.2,9.8,19.2,0.51,0.586,6.0,27.0
Luka Dončić,0.609,13.8,42.3,7.3,2.9,0.204,36.2,10.9,22.0,0.496,0.56,8.0,32.4
Spencer Dinwiddie,0.599,5.2,23.8,3.3,1.0,0.114,34.1,6.0,13.1,0.455,0.555,5.3,17.7
Dorian Finney-Smith,0.557,8.5,6.3,0.8,0.9,0.065,32.2,3.2,7.8,0.416,0.54,1.5,9.1
Reggie Bullock,0.577,7.0,6.2,1.3,1.4,0.056,30.3,2.5,6.0,0.409,0.569,1.4,7.2
Tim Hardaway Jr.,0.554,6.8,9.0,1.0,1.3,0.051,30.3,4.8,11.9,0.401,0.527,1.8,14.4
Christian Wood,0.624,16.4,11.7,2.7,2.1,0.132,25.9,5.9,11.5,0.515,0.583,1.8,16.6
Josh Green,0.645,6.9,9.7,1.7,0.9,0.082,25.7,3.4,6.4,0.537,0.626,1.7,9.1
Maxi Kleber,0.592,8.4,7.5,0.7,0.6,0.067,25.1,2.1,4.6,0.456,0.571,1.4,5.9
Dwight Powell,0.738,12.5,6.9,3.8,1.3,0.168,19.2,2.6,3.5,0.732,0.732,0.9,6.7
Justin Holiday,0.479,6.3,7.5,-0.3,0.3,0.009,16.4,1.6,4.4,0.367,0.468,0.9,4.4
Kemba Walker,0.543,6.5,20.1,0.2,0.1,0.098,16.0,2.7,6.3,0.421,0.482,2.1,8.0
Jaden Hardy,0.571,7.3,14.9,0.2,0.5,0.048,14.8,3.0,6.9,0.438,0.533,1.4,8.8
Frank Ntilikina,0.461,5.9,12.8,-0.5,0.4,-0.01,12.9,1.0,2.8,0.364,0.428,1.2,2.9
McKinley Wright IV,0.536,8.2,25.2,0.2,0.2,0.069,12.4,1.7,3.6,0.469,0.515,2.1,4.2
Dāvis Bertāns,0.618,6.3,6.2,0.6,0.3,0.09,10.9,1.5,3.6,0.431,0.603,0.5,4.6
Markieff Morris,0.545,10.0,13.7,0.0,0.1,0.002,8.8,1.8,4.1,0.424,0.545,0.8,4.5
JaVale McGee,0.65,17.5,5.2,0.1,0.5,0.076,8.5,1.9,3.0,0.64,0.648,0.3,4.4
Theo Pinson,0.512,11.4,19.6,0.2,0.2,0.071,8.1,0.8,2.2,0.356,0.483,1.2,2.4
A.J. Lawson,0.58,11.0,3.0,0.1,0.1,0.057,7.6,1.5,3.1,0.488,0.605,0.1,3.9
Facundo Campazzo,0.36,2.2,22.6,-0.1,0.1,-0.012,6.5,0.4,1.6,0.231,0.346,1.1,1.3
Chris Silva,1.0,0.0,0.0,0.0,0.0,-0.26,3.0,1.0,1.0,1.0,1.0,0.0,2.0
Tyler Dorsey,0.9,14.5,0.0,0.1,0.0,0.367,2.7,1.3,1.7,0.8,0.9,0.0,3.0
Kevin Porter Jr.,0.565,8.5,25.7,1.9,1.0,0.068,34.3,6.6,15.0,0.442,0.522,5.7,19.2
Jalen Green,0.538,6.0,17.3,1.4,0.5,0.034,34.2,7.4,17.9,0.416,0.485,3.7,22.1
Jabari Smith Jr.,0.514,12.7,5.9,0.5,1.4,0.037,31.0,4.6,11.3,0.408,0.475,1.3,12.8
Eric Gordon,0.572,3.8,13.8,1.0,0.1,0.037,30.2,4.5,10.2,0.439,0.528,2.9,13.1
Alperen Sengun,0.599,17.1,21.0,3.4,1.8,0.115,28.9,5.9,10.7,0.553,0.565,3.9,14.8
KJ Martin,0.635,10.8,8.1,4.2,0.7,0.103,28.0,5.0,8.8,0.569,0.617,1.5,12.7
Jae'Sean Tate,0.546,9.6,18.2,0.4,0.3,0.049,21.8,3.5,7.4,0.48,0.509,2.7,9.1
Tari Eason,0.525,15.4,7.4,0.9,1.7,0.07,21.5,3.6,8.0,0.448,0.493,1.1,9.3
Daishen Nix,0.447,5.9,19.2,-1.5,0.3,-0.062,16.0,1.4,4.2,0.342,0.426,2.3,4.0
TyTy Washington Jr.,0.432,5.7,15.3,-0.3,0.1,-0.016,14.0,1.9,5.2,0.363,0.422,1.5,4.7
Garrison Mathews,0.564,5.7,5.1,0.5,0.2,0.058,13.4,1.3,3.8,0.353,0.509,0.5,4.8
Usman Garuba,0.569,17.4,8.8,0.9,0.9,0.091,12.9,1.1,2.4,0.486,0.554,0.9,3.0
Josh Christopher,0.523,5.0,14.3,-0.3,0.3,-0.001,12.3,2.4,5.1,0.465,0.497,1.1,5.8
Bruno Fernando,0.561,18.4,11.6,0.5,0.4,0.111,11.7,1.5,3.0,0.516,0.516,1.0,4.1
Darius Days,0.582,13.2,6.2,0.1,0.0,0.156,6.3,1.3,3.0,0.417,0.542,0.3,3.8
Frank Kaminsky,0.434,14.9,25.2,0.1,0.0,0.122,5.9,0.6,1.9,0.316,0.368,1.1,1.8
Trevor Hudgins,0.436,0.0,13.9,0.0,0.0,-0.035,5.6,0.4,1.8,0.222,0.333,0.6,1.8
Boban Marjanović,0.71,19.3,8.7,0.4,0.1,0.158,5.5,1.3,1.9,0.683,0.683,0.3,3.3
Keldon Johnson,0.551,8.4,13.7,0.7,0.5,0.03,32.7,8.0,17.7,0.452,0.512,2.9,22.0
Devin Vassell,0.55,6.9,17.3,0.7,0.5,0.051,31.0,6.9,15.7,0.439,0.525,3.6,18.5
Tre Jones,0.534,6.7,31.5,2.6,0.8,0.082,29.2,5.0,10.9,0.459,0.489,6.6,12.9
Devonte' Graham,0.559,5.2,20.4,0.6,0.1,0.069,26.4,3.8,10.0,0.38,0.513,4.0,13.0
Jakob Poeltl,0.625,18.9,17.0,1.8,1.1,0.115,26.1,5.2,8.4,0.616,0.616,3.1,12.1
Jeremy Sochan,0.509,11.0,13.6,-0.5,0.7,0.005,26.0,4.5,9.9,0.453,0.483,2.5,11.0
Josh Richardson,0.556,6.5,19.3,0.6,0.4,0.047,23.7,4.2,9.7,0.436,0.527,3.3,11.5
Malaki Branham,0.524,6.4,11.4,-0.4,0.2,-0.004,23.5,4.1,9.3,0.44,0.503,1.9,10.2
Joshua Primo,0.467,7.6,24.4,-0.2,0.0,-0.073,23.3,2.3,6.5,0.346,0.404,4.5,7.0
Sandro Mamukelashvili,0.545,15.9,14.6,0.4,0.2,0.07,23.3,4.1,9.1,0.453,0.52,2.4,10.8
Zach Collins,0.599,15.2,18.0,1.2,1.0,0.074,22.9,4.5,8.7,0.518,0.568,2.9,11.6
Keita Bates-Diop,0.609,9.3,9.8,2.1,0.6,0.089,21.7,3.5,6.9,0.508,0.568,1.5,9.7
Julian Champagnie,0.609,10.5,4.6,0.3,0.1,0.067,20.9,3.9,8.5,0.461,0.59,0.7,11.0
Doug McDermott,0.59,5.8,9.8,1.0,0.0,0.035,20.5,3.7,8.2,0.457,0.575,1.4,10.2
Romeo Langford,0.524,7.4,7.9,0.3,0.2,0.029,19.6,2.8,6.0,0.467,0.498,1.2,6.9
Blake Wesley,0.393,6.6,18.8,-1.9,0.3,-0.114,18.1,1.9,5.8,0.321,0.367,2.7,5.0
Stanley Johnson,0.625,11.1,19.0,0.5,0.3,0.076,15.6,2.2,4.1,0.533,0.607,2.2,5.8
Dominick Barlow,0.567,13.7,7.6,0.5,0.2,0.082,14.6,1.6,3.1,0.535,0.535,0.9,3.9
Charles Bassey,0.658,20.7,12.9,0.7,0.6,0.122,14.5,2.5,3.9,0.644,0.656,1.3,5.7
Gorgui Dieng,0.493,16.3,19.4,-0.2,0.2,0.001,11.5,1.5,3.8,0.385,0.474,1.7,3.9
Isaiah Roby,0.497,12.3,10.7,-0.4,0.3,-0.011,11.3,1.6,3.7,0.432,0.49,0.9,4.1
Jordan Hall,0.438,7.9,17.0,-0.1,0.0,-0.077,9.2,1.0,3.1,0.321,0.375,1.2,3.1
Alize Johnson,0.509,18.2,4.2,-0.1,0.0,-0.099,7.5,0.8,1.5,0.5,0.5,0.3,1.8
